# h00,h01,h02,h10,h11,h12,h20,h21,h22
3.458126261830329895e-02,2.729644253849983215e-02,3.157623112201690674e-02,1.653735525906085968e-02,6.041982397437095642e-02,1.357927918434143066e-02,5.629651714116334915e-04,4.332970082759857178e-02,4.079369455575942993e-02
1.470998022705316544e-02,6.091705709695816040e-02,-5.525273829698562622e-02,1.340688206255435944e-02,-5.385784432291984558e-02,4.635520651936531067e-02,-4.911205172538757324e-02,7.328820973634719849e-02,-3.232884779572486877e-02
-1.275385171175003052e-01,4.355211928486824036e-02,-6.560653448104858398e-02,-6.046222522854804993e-02,1.598875671625137329e-01,-7.706954143941402435e-03,-9.420202672481536865e-02,5.075008794665336609e-02,-7.815382629632949829e-02
-3.330857679247856140e-02,1.663138391450047493e-03,-8.849671110510826111e-03,1.555277314037084579e-02,-5.827662721276283264e-02,-2.743698842823505402e-02,1.312577817589044571e-02,-3.026754409074783325e-02,-2.166052116081118584e-03
-4.231323953717947006e-03,3.451704978942871094e-02,3.819262608885765076e-03,5.431744828820228577e-02,-1.245677750557661057e-02,3.289977088570594788e-02,2.199994924012571573e-04,1.603981852531433105e-02,1.276410371065139771e-01
-3.524700552225112915e-02,8.074782788753509521e-03,2.035316824913024902e-02,1.734356954693794250e-02,-2.432044595479965210e-02,-1.551086170366033912e-04,-2.763357479125261307e-04,2.802420780062675476e-02,-2.377731492742896080e-03
-2.374146506190299988e-02,-3.205748973414301872e-03,-5.705895833671092987e-03,-1.158152427524328232e-02,1.720021013170480728e-03,2.106746099889278412e-02,4.360590595752000809e-03,-4.645892605185508728e-02,-7.295405119657516479e-02
3.100221590557339368e-08,5.356814014589872386e-08,3.187287589412335365e-08,-1.606289856681542005e-08,-1.807207183901482495e-08,-1.950757111401912880e-09,-5.833939553667732980e-08,-4.536596875936993456e-08,-1.239510716288805270e-08
-2.497430192306637764e-03,-1.596396788954734802e-02,-2.844543778337538242e-04,-2.838035300374031067e-02,-1.279729511588811874e-02,-9.665875695645809174e-03,-4.057767242193222046e-02,-3.581064194440841675e-02,-2.709101885557174683e-02
1.709415164974359413e-09,-2.411091548637500637e-09,-2.112363839401609766e-09,2.839826152012392413e-09,-1.167161567394714439e-08,-1.144536132535733941e-09,2.877926230659966222e-10,3.895126887698552309e-09,5.988956552904767250e-11
-6.577016413211822510e-02,3.575596201699227095e-04,-5.380567908287048340e-02,1.422133762389421463e-02,1.084635108709335327e-01,2.372463792562484741e-02,-1.780404523015022278e-02,-2.675586752593517303e-02,-3.805579245090484619e-02
-3.078303635120391846e-01,7.194237411022186279e-02,2.885047793388366699e-01,-5.222361683845520020e-01,1.085857823491096497e-01,5.480880141258239746e-01,-2.093319743871688843e-01,-8.795610815286636353e-02,1.012864485383033752e-01
4.497607264397629478e-08,2.144076383103765693e-08,-1.982682995560480776e-08,4.321078250768550788e-08,-7.755156516964234470e-09,-3.749643084915987856e-08,3.911059920369552856e-08,5.800278479739517934e-09,-2.310228275348436000e-08
-4.839236289262771606e-02,-2.461772225797176361e-02,-3.419671207666397095e-03,1.658520661294460297e-02,3.961340337991714478e-02,8.556201122701168060e-03,-1.111057680100202560e-02,4.749959800392389297e-03,-2.129104547202587128e-02
-2.798305160922609502e-07,-4.624000666808569804e-07,-5.960475846222834662e-07,-1.508871321220794925e-07,-4.049765891522838501e-07,-5.511718654815922491e-07,-1.586372633255450637e-07,-1.892122298841059092e-07,-2.349233199083755608e-07
-1.400059275329113007e-02,3.266599029302597046e-02,2.357502095401287079e-02,3.733543306589126587e-02,-2.547293156385421753e-02,-4.124805703759193420e-02,1.276404224336147308e-02,2.405303763225674629e-03,2.878564409911632538e-02
1.217278558760881424e-02,-2.287260442972183228e-02,-3.547730296850204468e-02,-3.445479646325111389e-02,5.684985965490341187e-02,5.227476358413696289e-02,8.931603282690048218e-03,1.636263169348239899e-02,-3.882163763046264648e-02
1.744378544390201569e-02,7.296390365809202194e-03,8.375095203518867493e-03,-8.149078115820884705e-03,-2.659775875508785248e-02,-3.824128210544586182e-02,5.692112445831298828e-02,-3.172016143798828125e-02,-3.593320772051811218e-02
-3.735580321517772973e-06,-2.063796728180022910e-06,-3.033116797723778291e-07,-4.373150659375824034e-06,-3.805565711445524357e-06,-1.463048079131112900e-06,-3.642192268671351485e-06,-2.885469257307704538e-06,-4.759900207318423782e-07
7.333752699196338654e-03,-2.409417741000652313e-02,-2.342524193227291107e-02,3.134452179074287415e-02,1.642817817628383636e-02,2.514643035829067230e-02,1.445509493350982666e-03,-1.481496263295412064e-02,-3.666976094245910645e-02
6.710894871503114700e-03,-7.788600027561187744e-02,1.010601501911878586e-02,1.015890017151832581e-02,2.264722809195518494e-02,3.127644583582878113e-02,-3.096450306475162506e-02,-6.885779649019241333e-02,2.986717410385608673e-02
-1.530583649873733521e-01,9.666164964437484741e-02,2.725404798984527588e-01,-2.800635695457458496e-01,7.666677236557006836e-02,4.095854461193084717e-01,-2.274326235055923462e-01,-5.155369639396667480e-02,1.854323595762252808e-01
-2.568948641419410706e-02,-1.571170799434185028e-02,-2.920814091339707375e-03,-3.106794133782386780e-02,-4.239644855260848999e-02,-1.848847046494483948e-02,-3.590684384107589722e-02,-3.372885659337043762e-02,-1.008206047117710114e-02
4.740821023005992174e-04,2.171908505260944366e-02,-2.297447063028812408e-03,1.013279706239700317e-02,-3.761174157261848450e-02,-2.201898209750652313e-02,3.113889135420322418e-03,-8.491267450153827667e-03,-4.338912200182676315e-03
-2.955626929178833961e-03,-4.364134743809700012e-03,3.825511038303375244e-02,1.535188779234886169e-02,-3.210719674825668335e-03,4.552743956446647644e-02,-6.611232180148363113e-03,-2.044636383652687073e-02,-4.078813828527927399e-03
-3.752667829394340515e-02,-1.489753555506467819e-02,1.893943175673484802e-02,-1.915854029357433319e-02,3.621007129549980164e-02,6.145858019590377808e-02,-2.740905806422233582e-02,-3.069930151104927063e-02,-1.219965051859617233e-02
1.485757064074277878e-02,-2.475674822926521301e-02,-6.670359522104263306e-02,3.395161405205726624e-02,-5.614830181002616882e-02,-1.014892384409904480e-01,1.111458614468574524e-02,-4.825184866786003113e-02,-5.388475954532623291e-02
1.908426173031330109e-02,-1.608217693865299225e-02,4.402347281575202942e-02,-5.518015474081039429e-03,7.508065551519393921e-02,9.374757856130599976e-02,4.483418539166450500e-03,1.346327923238277435e-02,1.775984466075897217e-02
1.017279252409934998e-01,-9.242036938667297363e-02,-1.480177696794271469e-02,-2.891467884182929993e-02,-1.552111506462097168e-01,6.609785556793212891e-02,3.448212146759033203e-02,-2.188877016305923462e-02,5.523183569312095642e-02
-3.027801215648651123e-02,3.762651607394218445e-02,-1.556543982587754726e-03,2.319068647921085358e-02,-4.039514064788818359e-02,-1.164852827787399292e-02,-1.232571154832839966e-02,2.019297890365123749e-02,2.099006623029708862e-02
-4.189843893982470036e-04,-2.235447429120540619e-02,-2.334282919764518738e-02,-1.234337221831083298e-02,1.957116648554801941e-02,-4.246044531464576721e-02,-2.580862725153565407e-03,-4.313699156045913696e-02,-1.115109026432037354e-02
3.776196017861366272e-02,1.326991128735244274e-03,-2.524174377322196960e-02,6.496801972389221191e-03,-3.189623355865478516e-02,-1.752076856791973114e-02,1.495373714715242386e-02,9.990091435611248016e-03,-7.175536360591650009e-03
5.288818478584289551e-02,-6.274823844432830811e-02,-1.910680681467056274e-01,1.760946661233901978e-01,1.126759452745318413e-03,-2.388688623905181885e-01,1.270192861557006836e-01,6.802357733249664307e-02,-8.863461017608642578e-02
-1.961294710636138916e-01,8.785810321569442749e-03,2.800255715847015381e-01,-3.860331475734710693e-01,-6.872178614139556885e-02,4.574515521526336670e-01,-3.144619762897491455e-01,-1.509661376476287842e-01,2.688088417053222656e-01
1.335612498223781586e-02,7.319609285332262516e-04,-3.318929299712181091e-02,1.162207499146461487e-02,2.775301970541477203e-02,2.604092657566070557e-02,-8.845075219869613647e-02,-1.750234700739383698e-02,4.659892618656158447e-02
1.978627173230051994e-03,-2.903977583628147840e-04,4.071769118309020996e-02,-3.201511502265930176e-02,-2.237916179001331329e-02,-5.159739032387733459e-02,-6.294087506830692291e-05,8.547309786081314087e-03,9.155106730759143829e-03
6.341974437236785889e-02,2.465094439685344696e-02,-7.746471557766199112e-03,-5.893108248710632324e-02,-2.159876376390457153e-02,5.881381034851074219e-02,3.648136556148529053e-02,5.136853456497192383e-02,-2.363645285367965698e-02
-4.612300172448158264e-02,1.605157367885112762e-02,7.177983876317739487e-03,-4.510045796632766724e-02,3.973381221294403076e-02,3.961816430091857910e-02,-2.707313187420368195e-02,3.169246390461921692e-02,3.597249090671539307e-02
3.630704283714294434e-01,-8.056285232305526733e-02,-4.174316525459289551e-01,5.557452440261840820e-01,1.986052468419075012e-02,-4.960997402667999268e-01,2.443994730710983276e-01,1.762404739856719971e-01,7.604279555380344391e-03
-3.846577182412147522e-02,-8.898610249161720276e-03,2.923087216913700104e-02,-7.213409245014190674e-02,-4.614376649260520935e-02,3.424962610006332397e-02,-7.131838798522949219e-02,-2.404478937387466431e-02,3.043961152434349060e-02
7.879188284277915955e-03,-9.096726775169372559e-03,-5.899418611079454422e-03,4.569123312830924988e-02,-6.784229539334774017e-03,-3.817901015281677246e-02,4.152196645736694336e-02,-7.662376854568719864e-03,5.974418018013238907e-03
2.450835800971162826e-08,1.259162285549564331e-08,-2.064839854654110241e-08,5.631030752795140870e-09,-3.009619442551070279e-09,-1.894887446951543097e-08,-3.634965217713670427e-09,-3.507288903747962650e-09,-2.278986066528432275e-08
3.336381865665316582e-03,5.910812690854072571e-02,1.354353725910186768e-01,-3.405557572841644287e-02,5.212084576487541199e-02,1.642898470163345337e-01,-1.226269756443798542e-03,2.604259550571441650e-02,1.100906580686569214e-01
4.961657196211888277e-10,1.458945117494003796e-11,1.002651961456990648e-09,3.415003391182835912e-09,-4.398069408662053092e-10,1.027310125856217837e-09,-1.091584955759117292e-08,-3.560375105848834210e-09,-3.068734155675656439e-10
1.416003052145242691e-02,-1.808515749871730804e-02,3.102386929094791412e-02,2.873084321618080139e-02,2.387896180152893066e-02,5.584382452070713043e-03,-2.640016563236713409e-02,9.486575610935688019e-03,-1.054121833294630051e-02
-3.406711667776107788e-02,5.779494345188140869e-02,-1.443322282284498215e-02,-2.833496546372771263e-03,-1.720825396478176117e-02,1.451707561500370502e-03,-1.681827194988727570e-02,2.503864525351673365e-04,7.395896594971418381e-03
-4.236327111721038818e-02,-1.148514915257692337e-02,-2.955931983888149261e-02,3.619628772139549255e-02,3.046929463744163513e-02,4.196972399950027466e-02,3.067990206182003021e-02,-2.674578875303268433e-02,-2.556219696998596191e-02
-1.589255034923553467e-02,2.390158828347921371e-03,2.266559563577175140e-02,2.141394652426242828e-02,-1.129956450313329697e-02,-2.224216982722282410e-02,-5.015019327402114868e-03,1.537477038800716400e-02,-1.335617154836654663e-02
-2.455713599920272827e-02,-5.819875746965408325e-03,3.756573889404535294e-03,3.789939731359481812e-02,5.347336083650588989e-02,-6.558180600404739380e-02,9.692096151411533356e-03,-1.319227926433086395e-02,-4.839286673814058304e-03
-4.719692468643188477e-02,-3.357612714171409607e-02,-1.570084504783153534e-02,2.130476571619510651e-02,2.234920114278793335e-02,2.632609009742736816e-02,1.898579113185405731e-02,-2.522275410592556000e-02,-1.511466316878795624e-02
1.013452261686325073e-01,-6.458486616611480713e-02,-2.015818357467651367e-01,2.414604276418685913e-01,-1.175361033529043198e-02,-3.022423088550567627e-01,1.544152945280075073e-01,6.237568333745002747e-02,-8.999474346637725830e-02
1.135163381695747375e-02,-1.806974038481712341e-02,-6.722116470336914062e-02,3.361487016081809998e-02,-2.249073982238769531e-02,-6.086551398038864136e-02,2.672988176345825195e-02,-4.856469575315713882e-03,-6.745695602148771286e-03
-5.017788335680961609e-02,8.354967087507247925e-02,-2.216570824384689331e-02,3.517389297485351562e-02,-8.290553838014602661e-02,5.643559154123067856e-03,-1.431935932487249374e-02,3.987353295087814331e-02,2.532780868932604790e-03
6.228250359896492228e-09,1.109728131609699631e-08,9.415630941589370195e-09,-1.104888447400753648e-08,-3.275851145900787742e-09,-2.043009983410115638e-09,-3.832072437148781319e-09,-6.719001799382340323e-09,6.442528732719665641e-09
3.374897874891757965e-03,-3.901403397321701050e-02,-7.399631664156913757e-03,-1.141742244362831116e-02,6.168888136744499207e-02,-9.064572863280773163e-03,-6.462038028985261917e-03,-4.140146076679229736e-02,3.975068405270576477e-02
-1.406188774853944778e-02,-2.370717935264110565e-02,-4.511730745434761047e-03,-9.011699818074703217e-03,2.177993208169937134e-02,7.492477539926767349e-03,1.716184988617897034e-02,-3.974262252449989319e-02,1.789910532534122467e-02
4.178469534963369370e-03,-7.730825990438461304e-02,-6.668286863714456558e-03,1.862806733697652817e-03,6.293028593063354492e-02,-2.330133877694606781e-02,1.528509426862001419e-02,-5.181548744440078735e-02,6.356375291943550110e-03
1.789875328540802002e-01,-8.384891599416732788e-02,-1.987012922763824463e-01,4.074160754680633545e-01,-7.705897837877273560e-02,-4.495418965816497803e-01,1.792399585247039795e-01,9.035527706146240234e-02,-2.795382402837276459e-02
4.178877454251050949e-03,-5.899604782462120056e-02,1.996441558003425598e-02,-1.527707464993000031e-02,7.011184096336364746e-02,-4.280042834579944611e-03,-1.502319425344467163e-02,-1.630421355366706848e-02,3.857612318824976683e-05
1.547240931540727615e-02,-1.791330752894282341e-03,-5.694362334907054901e-03,-2.382666571065783501e-03,-9.466165676712989807e-03,-2.523969486355781555e-02,-2.913220971822738647e-02,-3.146246075630187988e-02,-2.046321518719196320e-02
-1.098187454044818878e-02,-1.146683655679225922e-02,-2.824363484978675842e-02,2.338962815701961517e-02,-1.526564452797174454e-02,2.538328804075717926e-02,1.613001711666584015e-02,-2.713376656174659729e-02,-6.541660521179437637e-03
-1.432073954492807388e-02,-2.424496412277221680e-02,-3.987037634942680597e-04,5.119082331657409668e-02,7.030638307332992554e-02,3.338069468736648560e-02,1.684624515473842621e-02,1.706025376915931702e-02,-2.635872177779674530e-02
-2.819213783368468285e-03,-2.059859596192836761e-02,-6.153784226626157761e-03,5.437077954411506653e-02,-4.837986081838607788e-03,-1.066307257860898972e-02,2.813294995576143265e-03,-1.091743167489767075e-02,-2.875862084329128265e-02
7.783708162605762482e-03,2.184115909039974213e-02,1.479873340576887131e-02,-4.863243177533149719e-02,-6.750335916876792908e-03,7.979080826044082642e-02,1.148573216050863266e-02,-3.898249566555023193e-02,1.038495637476444244e-02
1.725422404706478119e-02,-4.946125205606222153e-03,-9.207961738866288215e-06,5.784234032034873962e-03,5.469259619712829590e-02,-3.817313164472579956e-02,-1.490950211882591248e-02,-3.280270844697952271e-02,-1.824215054512023926e-03
-1.043574605137109756e-02,4.223160818219184875e-02,1.348549779504537582e-02,2.700091153383255005e-02,-4.012751579284667969e-02,-3.246870636940002441e-02,6.276195403188467026e-03,3.376676887273788452e-02,3.424773365259170532e-02
-1.968867378309369087e-03,-2.680875174701213837e-02,-4.376032203435897827e-02,2.451759763062000275e-02,-2.839609794318675995e-02,-3.589557856321334839e-02,-1.788324443623423576e-04,-2.466113120317459106e-02,-2.008476108312606812e-02
2.155089937150478363e-02,2.278867410495877266e-03,-2.582320943474769592e-02,2.327188849449157715e-02,-7.933306507766246796e-03,-2.081384416669607162e-03,-5.706243216991424561e-03,-2.693364769220352173e-02,-1.442054845392704010e-02
-1.967387273907661438e-02,2.791446447372436523e-02,-2.002485655248165131e-02,6.322244554758071899e-02,-3.907727822661399841e-02,-3.321985481306910515e-03,-2.743358723819255829e-02,1.139036938548088074e-02,-3.160789376124739647e-03
-4.350199550390243530e-02,-2.103312127292156219e-02,-2.167377434670925140e-02,-3.054543435573577881e-01,-3.183350563049316406e-01,-4.179535806179046631e-02,-1.386335957795381546e-02,9.126310236752033234e-03,-1.494305394589900970e-02
5.093806982040405273e-02,3.632865846157073975e-02,2.846816554665565491e-02,-2.430910915136337280e-01,-2.334149181842803955e-01,-5.825189873576164246e-02,-5.923986434936523438e-02,-3.976691141724586487e-02,-2.825492620468139648e-02
1.354745027271064828e-08,2.982597502310113668e-09,2.339218774238815968e-08,1.855932119099179545e-08,3.471321363690549333e-08,4.547267806742638641e-08,3.638792600568763191e-09,6.930609863786685310e-09,1.458776832663488676e-08
-4.958478268235921860e-03,7.274117320775985718e-03,-8.017094805836677551e-03,-4.332515969872474670e-02,-2.789613418281078339e-02,-8.487220853567123413e-03,-1.762389391660690308e-02,1.170142460614442825e-02,-6.515975575894117355e-03
-8.851289479139268224e-09,-2.696923573353160464e-09,-3.107995860673895550e-09,-6.183248135727126282e-09,-6.243793482241244419e-09,-1.186229892091716920e-09,-5.659744228836416369e-09,-7.862952067227979569e-09,-4.530035457861458781e-09
